epoch,accuracy,loss,val_accuracy,val_loss
31,0.41326531767845154,1.5830872058868408,0.4166666567325592,1.5593156814575195
32,0.375,1.621045470237732,0.4226190447807312,1.549748182296753
33,0.3711734712123871,1.5773937702178955,0.4285714328289032,1.5431348085403442
34,0.41709184646606445,1.5402628183364868,0.4226190447807312,1.5051764249801636
35,0.43112245202064514,1.5147933959960938,0.4761904776096344,1.4952402114868164
36,0.4158163368701935,1.5435758829116821,0.4702380895614624,1.4830474853515625
37,0.39923468232154846,1.505009412765503,0.4166666567325592,1.5627561807632446
38,0.3928571343421936,1.5179671049118042,0.4226190447807312,1.4879668951034546
39,0.4413265287876129,1.470908522605896,0.4226190447807312,1.512868046760559
40,0.42602041363716125,1.4620550870895386,0.4583333432674408,1.5069265365600586
41,0.4336734712123871,1.497951626777649,0.4464285671710968,1.5441335439682007
