batch_size,total_epochs,patience,epoch,learning_rate,loss,accuracy,val_loss,val_accuracy,fin_accuracy
32,75,5,25,0.001,1.7257592678070068,0.35076531767845154,1.6793025732040405,0.3988095223903656,36.90476
32,75,5,26,0.001,1.749530553817749,0.32015305757522583,1.7209910154342651,0.4107142984867096,36.90476
32,75,5,27,0.001,1.7196636199951172,0.34183672070503235,1.72905695438385,0.3511904776096344,36.90476
32,75,5,28,0.001,1.6874449253082275,0.34183672070503235,1.6675400733947754,0.363095223903656,36.90476
32,75,5,29,0.001,1.644181489944458,0.375,1.6536340713500977,0.3928571343421936,36.90476
32,75,5,30,0.001,1.6361957788467407,0.3839285671710968,1.6215050220489502,0.4226190447807312,36.90476
32,75,5,31,0.001,1.6441859006881714,0.3469387888908386,1.6672585010528564,0.3273809552192688,36.90476
32,75,5,32,0.001,1.6425291299819946,0.3698979616165161,1.630653738975525,0.4166666567325592,36.90476
32,75,5,33,0.001,1.6357263326644897,0.3520408272743225,1.63739812374115,0.363095223903656,36.90476
32,75,5,34,0.001,1.5885807275772095,0.3711734712123871,1.6753216981887817,0.369047611951828,36.90476
32,75,5,35,0.001,1.5857208967208862,0.37372449040412903,1.6984305381774902,0.369047611951828,36.90476
32,50,5,1,0.001,2.3488900661468506,0.10076530277729034,2.3124172687530518,0.1130952388048172,35.71429
32,50,5,2,0.001,2.311140298843384,0.10076530277729034,2.3137645721435547,0.0833333358168602,35.71429
32,50,5,3,0.001,2.2956125736236572,0.13137754797935486,2.266514301300049,0.130952388048172,35.71429
32,50,5,4,0.001,2.270831346511841,0.13265305757522583,2.286893844604492,0.0595238097012043,35.71429
32,50,5,5,0.001,2.2406787872314453,0.15433673560619354,2.2522783279418945,0.0892857164144516,35.71429
32,50,5,6,0.001,2.2055747509002686,0.20408163964748383,2.1796345710754395,0.25,35.71429
32,50,5,7,0.001,2.1672909259796143,0.20025509595870972,2.100742816925049,0.1666666716337204,35.71429
32,50,5,8,0.001,2.1023478507995605,0.22704081237316132,2.0936272144317627,0.2023809552192688,35.71429
32,50,5,9,0.001,2.097769260406494,0.21173469722270966,1.949428915977478,0.3273809552192688,35.71429
32,50,5,10,0.001,2.0665886402130127,0.20790816843509674,1.945473313331604,0.2976190447807312,35.71429
32,50,5,11,0.001,1.991921305656433,0.24617347121238708,1.932060956954956,0.2738095223903656,35.71429
32,50,5,12,0.001,1.9755034446716309,0.2551020383834839,1.9079582691192627,0.3392857015132904,35.71429
32,50,5,13,0.001,1.9416331052780151,0.2627550959587097,1.8812484741210938,0.3154761791229248,35.71429
32,50,5,14,0.001,1.9034754037857056,0.2691326439380646,1.7768006324768066,0.3333333432674408,35.71429
32,50,5,15,0.001,1.872717261314392,0.28698980808258057,1.783503770828247,0.3571428656578064,35.71429
32,50,5,16,0.001,1.8342351913452148,0.3035714328289032,1.762584924697876,0.3452380895614624,35.71429
32,50,5,17,0.001,1.8540394306182861,0.29591837525367737,1.8064992427825928,0.3392857015132904,35.71429
32,50,5,18,0.001,1.8631644248962402,0.3214285671710968,1.7538424730300903,0.375,35.71429
32,50,5,19,0.001,1.8595281839370728,0.28826531767845154,1.8333560228347778,0.2916666567325592,35.71429
32,50,5,20,0.001,1.7574896812438965,0.33801019191741943,1.7032546997070312,0.4047619104385376,35.71429
32,50,5,21,0.001,1.7590652704238892,0.3163265287876129,1.7997583150863647,0.3035714328289032,35.71429
32,50,5,22,0.001,1.7462170124053955,0.34566327929496765,1.7503904104232788,0.3511904776096344,35.71429
32,50,5,23,0.001,1.7510361671447754,0.3431122303009033,1.7663408517837524,0.3392857015132904,35.71429
32,50,5,24,0.001,1.7216145992279053,0.3405612111091614,1.8908510208129883,0.255952388048172,35.71429
32,50,5,25,0.001,1.7640947103500366,0.34183672070503235,1.7463719844818115,0.3571428656578064,35.71429
